Размер квадрата: 1000
Средняя длина трубки: 100
Радиус: 1
Количество испытаний: 5
Межчастичный слой: 5
      x|      y|      k|
54.7235| 947.79|107.016|
357.531|189.498|99.3402|
254.618|647.548|105.835|
270.151| 163.97|108.858|
740.374| 7.1783|97.0921|
941.593|515.265|102.569|
198.369|401.741|109.004|
194.011|173.064|97.0289|
612.531|819.545|97.8109|
475.559|928.553|  103.6|
174.863|310.975|103.908|
775.639|139.037|97.3802|
406.393|488.277|107.732|
423.688|493.674|92.8426|
217.166| 802.15|92.2678|
 183.14|310.053|108.977|
 970.66| 574.84| 93.446|
10.6258|330.098|102.878|
383.477|203.831|100.287|
641.602|323.985| 97.937|
829.531| 916.99|92.8793|
721.842|998.877|107.055|
 733.14|738.332|105.912|
653.684|267.166|94.5391|
851.914|144.559|94.3724|
906.533|298.739|99.2659|
940.102| 348.52| 106.74|
277.697|804.092|102.627|
269.256|924.783|95.2869|
906.285|267.359|95.4264|
86.2357|205.812|99.8046|
585.072| 114.55|107.337|
 815.23|209.429|92.2059|
454.998|81.7798|103.305|
581.034|758.534|92.5485|
688.333|816.387|106.587|
 258.04|569.231|106.992|
968.433| 256.89|96.3418|
136.366|975.929|94.5837|
393.661|188.503|95.4283|
208.542|622.656|98.7036|
221.224| 226.49|96.8211|
509.658|107.119|108.211|
499.152|176.903|100.099|
411.244|321.619|92.8193|
265.501|474.752|105.922|
749.368|231.841|93.5767|
 740.55|570.383|  102.2|
343.045|883.733|92.9181|
846.853|577.166|99.5047|
408.905| 731.66|97.5378|
219.529|184.379|102.368|
409.745|501.216|93.7872|
998.432|641.759|93.1355|
  853.6|953.934|92.6427|
193.965|910.747|107.511|
259.335|872.434|99.4626|
396.106|600.276|91.7357|
403.636|322.376|96.4769|
51.4579|69.2974|99.2251|
607.295|422.105|102.615|
435.514|727.715|102.836|
523.205|547.444| 94.896|
212.218|24.4617|102.201|
 692.87|799.323|97.1089|
253.348|294.173|95.6897|
366.885|459.023|108.733|
679.356|914.418|103.515|
486.925| 842.27|101.778|
335.898|493.476|108.257|
400.089| 271.82|109.424|
707.763|426.429|100.098|
522.751|810.974|98.2475|
201.391|3.38376|106.116|
574.171|624.187|91.8629|
805.048|726.927|94.1761|
376.147|155.728|103.211|
639.188|846.343|109.577|
635.322|347.792|92.1908|
 21.226|554.192|90.4334|
Реальная плотность: 0.0801509
********************************************************************
Испытание4
Плотность: 0.08
********************************************************************
7.25217|256.385|106.792|
48.1363|869.033|92.6197|
  419.3|985.872|96.7969|
559.441|653.099|109.936|
645.267|289.977|104.242|
636.137|325.659| 93.045|
927.164|122.665|108.117|
239.752|335.655|90.9819|
 56.946|685.928|93.6322|
78.2246|42.0678|100.222|
901.179|74.1429|101.628|
214.924|550.871|92.4501|
513.361|614.658| 100.44|
12.8567|912.427|94.9112|
876.146|290.815|97.7801|
469.982|302.882|98.5214|
444.863|214.322| 104.23|
659.326|241.143|102.724|
116.265|624.269|98.5151|
969.393|91.0845|95.7495|
674.534|25.1479|97.2016|
252.801|416.589|95.7873|
 298.41|263.974|107.694|
428.931|614.914|90.8224|
914.216|491.237|92.3993|
351.547|275.555|101.724|
470.268|819.966|99.4256|
 330.62|870.402|101.803|
351.623|166.895|105.644|
 966.95|708.181|108.681|
147.402|265.364| 102.76|
314.999|394.013|101.675|
 777.09|54.0832|98.5749|
105.393|346.361|90.5604|
136.484|204.348|97.7361|
810.188|754.823|105.522|
545.513|561.873|108.627|
582.738| 514.51|96.9694|
988.665| 309.09|97.8878|
670.242| 573.48|102.949|
220.051| 238.29|100.439|
857.802|715.188|104.422|
21.0528|  800.9|91.9912|
712.224|830.078| 91.964|
705.479|355.694|96.3288|
346.042| 229.58|106.489|
739.101|190.287|107.057|
780.695|631.454|103.022|
67.2331|585.042|96.7535|
266.538|731.372|106.199|
295.654|605.198|105.448|
874.565| 287.59|95.3263|
682.574|592.618|93.5727|
 287.16|417.038|101.496|
260.918|1.72528|106.799|
366.338|915.099|106.892|
 990.81|642.407| 96.591|
118.818|740.003|102.167|
305.461|101.678|97.4396|
909.123|883.793|94.6137|
728.169|772.465|109.252|
 982.21|592.459|95.1594|
 58.205|164.045|104.367|
603.779|894.009|98.2911|
255.284|723.105|97.5462|
924.225|8.00843| 98.965|
711.573|555.125|104.538|
 289.45|875.471|97.2822|
397.481|813.947|103.658|
30.0204|472.436|101.331|
347.249|375.856|105.461|
 881.47|127.707|105.372|
    652| 884.45|94.9134|
610.696|142.603|99.5621|
944.095|54.3375| 100.54|
749.384|296.834|97.6548|
516.701|900.049|102.136|
419.412| 666.95| 101.83|
691.811|869.654|104.328|
389.554| 998.67|99.7994|
997.313|72.6678|103.875|
117.071|743.828|94.2988|
681.076|485.656|92.4812|
764.244|641.298|93.9988|
812.989|579.971|91.5955|
 815.59|383.815|90.5116|
596.417|832.668|103.908|
398.691|817.516|101.252|
572.104|  709.3|99.1869|
 747.02|740.611|99.6754|
252.679|9.66325|95.7654|
376.173|926.601|103.191|
673.863|52.4523|94.1042|
920.135|661.237|94.2005|
427.448|484.386|103.094|
495.247|92.2098|108.015|
655.091| 446.28|108.346|
992.358|121.588|93.6406|
739.573|376.829|96.8705|
147.066|225.202|99.6166|
809.611|576.448|102.873|
488.046|368.905|95.5055|
559.466|760.024|99.7079|
810.717|833.761|105.215|
693.983|68.1365|106.911|
709.109|401.334|107.781|
  505.4|420.316| 97.213|
223.239|436.864|99.9952|
453.479|105.706|105.368|
554.735|313.731|95.6578|
 39.539| 958.78|107.118|
124.116| 801.48|107.568|
856.697|543.371|104.647|
302.628|433.908|97.5434|
271.952| 845.14|100.996|
96.1042|468.394| 99.454|
 793.03| 672.92|108.754|
341.514|572.477| 99.889|
931.868|58.5933|104.665|
432.527|529.145|99.8394|
196.423|93.9101|100.122|
440.288|431.249| 102.06|
991.359|751.926|105.351|
933.191|760.439|92.4099|
228.957|735.195|100.438|
609.406|996.791|101.284|
985.441|752.466|100.631|
203.562|959.766|101.997|
432.009|836.515|103.681|
482.189|731.417|97.4293|
653.644|757.852|90.7288|
889.251|676.527|98.0632|
568.797|909.857|102.546|
659.381|191.948|96.4431|
954.045|224.441|99.9351|
75.1568|782.217|104.637|
731.235|343.019|98.8825|
582.518| 646.43|99.8158|
99.2469|18.2759|101.464|
287.855|881.331|101.044|
255.049|738.398|101.942|
860.669|457.476|96.5661|
364.254|414.677|101.304|
606.823|3.74337|109.568|
829.755|  38.96|105.421|
 729.18|808.412|102.835|
440.188|410.171|91.5066|
574.808| 130.41|95.3805|
154.797|902.807|92.3356|
114.533|104.244|94.0616|
998.542| 829.86|106.944|
105.696|563.151|99.4806|
719.846|700.989|98.5288|
812.345|432.133|93.6598|
1.87927|935.477|92.8319|
577.376|27.4936|105.168|
105.903|769.996|95.7733|
63.3251|984.788|103.695|
831.932|31.4989|100.862|
415.025|10.5223|109.601|
940.325|643.945|102.615|
182.604|448.732|107.469|
91.7079|150.922|99.1361|
938.196|425.324|102.109|
815.376|28.0665|103.473|
19.6522|476.138|102.018|
 445.68|153.069|97.3787|
53.1766|641.952|100.573|
287.529| 662.26|100.905|
522.895|179.792|96.1441|
209.929|503.066|93.3686|
973.275|533.453|91.0477|
872.539|187.128|102.959|
208.048| 343.15| 100.78|
313.929|656.561|97.2884|
502.382|42.9348|104.487|
367.536|461.774|95.7291|
290.819|583.683|107.437|
814.595|466.119|103.169|
461.171|705.485| 97.244|
67.0121|380.572|96.2315|
407.621| 116.83|99.5496|
560.836|672.406|106.633|
625.409|669.262|103.013|
567.823| 24.935|103.835|
791.843|22.7608|96.4809|
 383.32|71.3281|105.983|
496.071| 721.61|105.751|
347.372|797.379|93.4836|
753.881|    380|98.7159|
313.475|127.132|103.967|
8.44402|963.297|101.446|
23.1098|712.409|99.1645|
271.938|875.838|95.2547|
236.455|880.326|106.455|
767.133|  213.6|109.176|
118.739|413.323|108.902|
877.259|65.8851|98.8321|
77.5008| 389.33|107.033|
420.952|321.903|98.0802|
265.978|220.946|90.9053|
981.022|217.413|96.2879|
948.644|828.973|102.414|
483.145|294.853|91.0655|
863.171|269.333| 100.76|
914.283|918.245|107.671|
846.034|698.637|97.3837|
412.232|379.088|91.6737|
543.922|714.805|98.3334|
724.891| 131.05| 97.543|
68.6322|968.929|109.123|
294.349|824.489|93.5349|
579.005|486.044|102.943|
959.177| 381.26|98.1729|
730.283|776.357|98.1062|
952.915|156.206| 98.587|
386.343|326.123|97.3291|
 628.87|700.534|104.417|
704.946|943.926|100.637|
261.714|259.775|101.556|
111.018|584.507|97.9879|
830.426|579.992|104.568|
606.017|420.456|102.998|
92.3485|679.204|94.7869|
114.685|261.312|105.245|
899.537|610.143|94.9332|
504.118|936.307|101.156|
856.752|358.409|104.567|
5.76096|277.241|106.233|
325.715|266.031|100.888|
620.798|524.824| 106.91|
483.118|406.399|103.738|
907.094| 722.13|92.4519|
711.125|926.691| 106.17|
783.257|246.403|103.335|
272.991| 330.03| 91.516|
116.631|158.969|100.513|
558.892|211.423|109.141|
85.3601|339.228|102.088|
199.503|925.324|101.297|
806.297|927.918| 104.02|
170.729|763.045|95.9043|
866.191| 893.17| 102.52|
974.587|386.094|96.4172|
604.283|865.782|98.9716|
363.951|655.349|96.2525|
 217.07| 511.73|98.5859|
144.505|499.135|95.3917|
959.865|377.118|96.7941|
708.605|8.48719|90.9348|
619.103|330.328|103.463|
 656.92|784.415|93.9514|
987.794|229.209|97.0288|
573.195|296.945|109.358|
168.036|282.884|91.5594|
57.2287|809.838|104.798|
121.439|171.131|94.9256|
489.525|131.301|109.129|
564.744|167.573|94.9955|
424.394|610.918|101.402|
652.404| 498.52|92.0313|
97.3596|709.919|104.516|
 267.81|721.976|107.465|
953.458|296.473|99.2325|
906.461|508.445|104.437|
628.248|12.2379|92.0873|
662.977|73.3841|105.533|
648.181|668.845|108.242|
212.758|623.642|106.862|
144.924|860.128|106.361|
612.971|652.071|90.7405|
876.522|979.821|96.9391|
708.292| 514.84|100.191|
874.458| 496.61|106.939|
24.4631|765.902|108.792|
476.652|23.0601|105.809|
462.068|146.782|101.179|
673.099|323.512| 92.614|
585.855|858.684|107.257|
82.0212|422.035|97.2386|
202.939|272.411|99.2549|
 17.712|258.607|90.6965|
910.434|18.4061|99.7747|
473.704|718.683|97.5379|
579.562|511.093|96.1806|
140.253|538.932|97.2299|
415.143|880.707|100.064|
56.1091|938.738|107.092|
  986.8|793.062|107.406|
501.805|629.197|99.8557|
468.595|695.743|95.5443|
706.023|137.448|106.495|
408.627|603.602|93.0088|
816.926|845.497|106.177|
993.673|521.179|99.6251|
73.8313|753.792| 96.071|
962.135|634.008|98.2684|
289.676|975.051| 103.12|
936.355|955.221|99.8215|
53.8019|917.844|97.7504|
175.079| 454.28| 94.766|
558.616|702.137|96.7664|
93.7893|314.825|101.868|
931.269|557.131|103.976|
545.287|435.121|96.4457|
994.755|42.1816|100.342|
219.511|978.846|95.9142|
291.475|364.852|99.0237|
368.465| 890.11|103.793|
770.446|102.411|96.7127|
247.103|156.377|109.367|
737.531|639.695|93.0907|
489.074|168.098|101.584|
760.383|866.419|94.0897|
757.811|30.8248|105.684|
409.393| 439.14|102.883|
 824.69|418.429|98.3196|
13.1722|851.426| 95.545|
194.282|125.181|109.143|
966.353|813.558|108.017|
558.032|7.53048|   96.7|
989.606|78.2583|95.9578|
390.225| 939.93|100.489|
876.891|788.944|90.9605|
332.252|941.973|96.8091|
853.493|849.658|93.1829|
402.919|16.8261|93.9881|
106.535|780.033| 91.176|
771.558|60.6247|94.4647|
784.993|158.966| 95.025|
315.619|854.005|107.491|
717.389|425.205|108.094|
490.671|734.274|101.814|
939.416|16.7764|102.851|
811.261|171.393|100.733|
104.472|615.502| 92.789|
383.514|388.349|95.4883|
353.513|756.849|96.9085|
972.539|688.095|101.176|
747.915|735.831|106.429|
527.749|527.678|98.2119|
837.752|276.971|99.0311|
970.736|743.011|103.194|
35.4157|724.874|108.752|
103.949|641.951|102.428|
895.579| 520.87|108.575|
236.633|13.6942|101.354|
828.139|455.284|94.3933|
679.249|790.485|91.5407|
425.521|667.108|101.923|
813.082|138.271|106.266|
225.828|370.688|95.9899|
498.217|429.231|107.591|
285.284|814.395|97.7315|
513.353|212.178|103.584|
299.272|682.147|100.232|
95.2625|597.235|100.702|
415.377|658.564|101.327|
482.363| 158.03|  106.8|
662.023|507.739| 103.23|
921.148|721.412| 102.71|
931.012|91.3124|109.426|
875.496|703.827|108.584|
551.825|256.708|101.499|
99.8422|100.071|107.893|
68.1895|418.973| 108.66|
202.931|195.114|95.8407|
285.926|79.7185|97.6059|
859.221|398.404|97.3149|
316.332|768.963| 102.66|
361.523|184.395|94.9185|
488.857|644.411|105.085|
310.537|564.915| 104.19|
645.632| 703.15|108.979|
276.476|47.3912|98.3183|
709.732|70.3402|97.8548|
909.616|175.471| 95.408|
755.551|292.102|100.685|
806.466| 892.53|106.667|
563.921|137.629|98.7644|
967.533|257.363|103.597|
256.665|39.8442|93.3279|
716.918|458.796|103.535|
419.713|290.045|108.161|
 949.84|743.079|95.0144|
637.585|907.449| 103.66|
676.451|464.119|109.452|
793.508|538.791|98.6965|
611.167|574.067|98.6839|
788.737|912.821|109.994|
281.396|522.801|108.439|
 259.01|808.661|101.282|
644.716|109.073|97.6472|
27.8271|247.111|98.0827|
323.457|124.354|108.773|
36.9152|472.468|101.474|
375.937|236.461|101.871|
420.556| 92.737|96.8655|
533.003|72.3357| 106.53|
423.084|625.893|  100.7|
Реальная плотность: 0.0803424
********************************************************************
Испытание5
Плотность: 0.08
********************************************************************
590.096|608.471|109.162|
937.317|187.083|93.6659|
421.033|766.973|109.162|
294.086|779.892|92.8816|
804.952|833.041|93.7368|
 832.74|10.1806|99.9036|
271.059| 269.66|97.5901|
955.728|482.032|92.0907|
64.9485|272.589|95.7607|
586.741|714.007|106.958|
20.9798|12.7189|94.5479|
299.757| 146.83|97.9288|
  122.2|220.566|100.832|
9.42162|378.648|92.5438|
978.799|18.5289|101.819|
325.689|385.498|96.5763|
122.073|696.419|109.688|
 437.94|226.603|93.8664|
616.292| 29.481|105.205|
57.1912|581.257|105.301|
817.312|484.845|93.8884|
546.763|816.248|105.525|
831.247|439.433|101.126|
504.047|860.099| 102.86|
831.962|572.777|101.888|
245.443|720.788|108.792|
 439.53|917.643|101.362|
310.288|49.3206|102.692|
384.449|995.523|101.931|
624.116|357.451| 93.795|
448.362|815.767|101.542|
553.182|111.021|95.3456|
540.995|542.851|92.5479|
658.309|397.177|97.0365|
 603.54|321.091|100.983|
 533.36| 246.46|102.494|
919.736|869.094|98.9793|
224.262|245.324|99.1434|
211.708|471.113|93.0937|
869.359|824.984|99.0014|
193.793|843.973|102.061|
 994.83|225.251| 97.808|
608.556|529.235|108.065|
948.323|0.905653|97.6805|
612.213|414.113|101.447|
398.311|386.173|99.6101|
273.127|432.087|102.248|
859.399|650.636|95.6849|
251.327|421.667|100.391|
244.019|401.188|92.1542|
52.3294|58.9651|98.4521|
940.318|182.904|101.553|
911.357|851.895|102.743|
939.223| 276.79|92.0675|
898.688|40.4828|91.4054|
521.607|752.244|91.6471|
737.815|243.416|99.6799|
 127.47|18.8931|107.482|
969.798| 696.26|108.571|
259.734|900.059|91.2774|
346.302|492.838|102.531|
296.875|508.677|107.872|
903.573|219.863|94.6775|
104.692|929.636|97.5349|
689.768|548.603|103.891|
691.846| 788.82|109.639|
408.992|400.981|97.1735|
490.215|131.899|102.584|
838.384|248.643| 91.534|
622.805|326.789| 103.41|
526.527|205.561|98.1527|
437.686|27.7062|105.121|
707.447|788.315|107.261|
268.139|507.469|96.8038|
299.212|250.287|101.991|
263.679|582.811| 108.24|
609.123|955.567|100.052|
386.464|509.969|102.904|
151.914|314.817|108.363|
160.588|620.682|99.9882|
619.007|192.425|93.1781|
72.1612|447.162| 106.47|
733.869|220.468|109.161|
657.224|179.226|102.477|
350.877|771.161|101.258|
183.534|742.924|91.3023|
825.107| 15.826|98.9857|
287.068|686.841| 104.87|
72.5372|889.742|101.725|
984.714|531.876|106.327|
468.039| 158.95|99.7278|
502.046|138.658|101.197|
218.385|710.019|103.462|
920.063|464.773|91.4837|
 583.62|794.593|94.6065|
489.351|854.723|92.4029|
237.193|134.256|98.7722|
715.669|117.421|91.4842|
226.259|6.93707|100.429|
795.362|937.081|91.5046|
166.501|38.9242|99.8696|
 79.349|666.396|  94.86|
396.699| 208.35|95.7693|
199.133|620.721|92.4213|
660.217|181.339|107.561|
513.741|134.586|105.138|
 713.59|594.776|104.281|
893.588|138.959|96.9554|
899.594|595.999|98.9117|
494.165|29.0167|105.471|
581.892| 313.04|93.7928|
788.713|339.262|104.621|
344.334|429.691|104.146|
50.6441|142.492|100.356|
913.048|665.035|96.8445|
649.684| 623.31|90.5373|
199.967| 155.65|100.262|
522.451|556.552|101.271|
905.491|233.285|90.5707|
727.953|299.099|96.7043|
794.496|664.735|97.0462|
761.629|852.823| 91.676|
668.847|709.769| 94.799|
783.411|697.943| 98.103|
519.522|348.815|108.252|
151.902|29.8457|105.758|
628.157|110.455|90.9672|
311.915|706.222|105.795|
 289.81|522.487|107.649|
346.582|273.059|102.933|
253.609|311.702| 103.03|
 623.15|346.299| 102.89|
272.292|15.7223|91.2729|
525.999|346.718|97.4525|
197.832|241.813|101.837|
921.907|383.091|97.1009|
100.114| 57.737|100.691|
493.983|631.994|96.1135|
273.998|164.978| 93.734|
 357.25|438.355|101.102|
127.949|913.497|102.674|
68.4394|691.246|103.772|
134.012|328.816|92.8633|
948.171|71.8946|103.774|
851.839| 201.51|109.986|
733.506|395.769|101.494|
840.847|150.968|102.062|
706.586|969.493|100.673|
954.315|392.622|98.8511|
670.423|29.0902|92.3836|
995.585|252.817|92.1518|
754.944|353.336|106.525|
329.747|695.794| 95.701|
674.903|247.978|102.898|
80.1715|452.736|  90.34|
970.549|665.438| 103.91|
518.866|656.653|97.4999|
460.234|949.554|96.7084|
996.769|863.169|99.9035|
 355.76|127.361|107.728|
820.724|865.381|92.4184|
786.358|987.495| 101.52|
310.507|8.95037|96.3838|
323.061|907.755|95.8027|
155.613|902.059|90.6166|
169.421|544.321|104.389|
 298.51|119.458|109.889|
232.595|765.333|107.442|
66.7866|758.924|96.7407|
632.455|63.3804|107.333|
656.152|828.243|102.656|
786.748| 538.28| 96.244|
910.543|283.095|96.0676|
749.604|781.138|95.3402|
717.351| 217.01|97.3886|
256.271|759.433|96.7918|
297.891|942.487|91.5673|
261.363|467.375| 96.119|
 427.38| 761.13|101.946|
629.255| 810.47|94.5434|
422.865| 806.53| 90.266|
885.985|351.674|106.624|
605.361|656.989|105.706|
69.1548|127.014|104.857|
151.699| 364.08|100.761|
606.505| 549.04|101.364|
56.8164| 154.11|98.6705|
 747.16|128.434|107.601|
499.683|253.977|96.7983|
696.017|589.014|107.112|
570.082|523.994|94.2666|
619.174| 497.81|109.575|
622.396|10.0176|97.1513|
446.804|755.558|107.378|
67.2268|822.737|103.848|
284.179|490.244|90.6441|
474.504|324.762|92.7315|
 259.26|820.293| 103.18|
815.142|907.297|102.078|
454.079|747.138|108.161|
865.624|257.781|108.846|
952.244|308.465|102.193|
631.741|708.504|93.5562|
 605.59|425.438|93.8688|
149.074|712.041|92.6511|
110.852|700.342|108.541|
979.128|526.283|98.6555|
449.582|57.0959|92.3268|
417.222|197.295|104.494|
290.793|838.048|98.9723|
862.846|667.692|98.3934|
368.043|666.722|95.6217|
672.531|906.237|100.951|
138.513|124.567|99.7112|
 957.74| 382.59|99.3057|
511.644|575.438| 97.355|
 17.465|929.307|90.8945|
38.0616|571.684|102.937|
38.7658|302.994|91.8167|
971.039|688.492|97.6665|
841.573|376.597|91.1459|
 240.37|635.399|105.532|
693.136|521.462| 99.148|
 729.78|735.461|94.6373|
 348.57|922.167|93.2113|
434.422|632.921| 106.11|
345.197|21.5115|102.648|
820.471|651.997|105.402|
37.7613|590.704|98.4434|
270.538|492.226|91.1409|
810.826|923.981|  98.21|
190.492| 165.77| 106.45|
353.391|503.192|109.776|
172.168| 172.19|91.8559|
705.779|452.748|107.244|
186.352|99.2925|99.4683|
603.327|334.524|106.149|
529.322|609.159|95.5943|
495.177|138.254|102.128|
711.255|105.015|93.5292|
174.829|606.689|108.274|
769.609|366.204|95.9374|
 850.45| 942.92|99.1398|
757.272|382.861|97.3245|
336.858|135.455| 108.68|
341.493|315.257|99.9299|
541.627|241.924|94.0314|
 874.21|388.747|106.695|
294.928|52.4103|105.128|
719.346|46.3412|95.6172|
461.455|994.711|97.0089|
907.438|651.279|104.998|
282.021|946.951|109.609|
395.444|454.936|102.762|
849.419|624.678|97.8514|
897.227|568.344|96.6563|
301.034|177.808|94.7143|
123.245|300.428|104.064|
80.0355|460.594|99.1944|
839.528|465.467|96.6132|
 51.186|844.631|97.3669|
48.6499|743.167|92.7606|
798.384|833.735|97.7773|
478.282|162.005|104.478|
899.327|422.899|96.2103|
256.684|398.158| 104.78|
206.079|982.952|95.6047|
  528.9|896.576|107.064|
85.8308|452.369|90.7058|
722.095|12.4683|94.7193|
818.997|473.236| 92.269|
911.451|885.985|100.985|
775.008|660.875|95.2095|
255.319|586.063|102.511|
100.397|984.752|107.792|
405.929|61.7213|97.3487|
458.261|886.114| 107.45|
937.559|168.501|104.946|
172.188|551.966|106.831|
303.152|743.904|102.099|
396.212|826.176|94.7812|
908.007|623.484|98.7705|
36.7528|615.858|100.583|
963.933|708.776|108.768|
989.336|840.802|100.875|
136.535|806.742|101.045|
520.754| 300.36|108.384|
355.446|958.402|101.921|
986.368|931.562|106.417|
